GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
1500000US420110003001,420110003001,"Block Group 1, Census Tract 3, Berks County, Pennsylvania",315,56,46,32,24,25,24,23,3,6,29,25,4,5,0,10,14,16,18,15,24,23,58,31,24,24,34,27,0,10,9,12,4,7
1500000US420110003002,420110003002,"Block Group 2, Census Tract 3, Berks County, Pennsylvania",417,61,26,23,11,16,6,10,39,27,37,35,39,29,24,20,26,22,21,16,59,37,53,36,54,38,0,10,9,14,13,13,0,10
1500000US420110004001,420110004001,"Block Group 1, Census Tract 4, Berks County, Pennsylvania",589,118,72,63,56,60,98,71,21,20,33,44,30,26,39,42,16,23,10,17,53,51,110,72,38,30,13,15,0,10,0,10,0,10
1500000US420110004002,420110004002,"Block Group 2, Census Tract 4, Berks County, Pennsylvania",444,103,108,82,32,50,0,10,40,36,9,15,105,72,19,22,0,10,0,10,19,22,24,38,31,31,19,23,0,10,0,10,38,53
1500000US420110004003,420110004003,"Block Group 3, Census Tract 4, Berks County, Pennsylvania",335,110,0,10,0,10,41,49,29,43,8,13,16,18,43,59,20,25,46,50,34,43,68,58,9,14,0,10,0,10,21,32,0,10
1500000US420110005001,420110005001,"Block Group 1, Census Tract 5, Berks County, Pennsylvania",579,120,0,10,61,53,42,43,83,85,76,54,50,39,3,7,37,33,50,54,53,40,57,65,21,17,37,44,9,17,0,10,0,10
1500000US420110005002,420110005002,"Block Group 2, Census Tract 5, Berks County, Pennsylvania",305,80,11,17,21,26,5,8,59,50,59,60,43,54,9,15,26,27,13,19,5,8,16,21,26,22,12,18,0,10,0,10,0,10
1500000US420110005003,420110005003,"Block Group 3, Census Tract 5, Berks County, Pennsylvania",309,89,16,19,5,11,14,24,19,24,10,15,8,11,0,10,64,60,24,24,63,53,30,27,13,21,28,26,15,19,0,10,0,10
1500000US420110006001,420110006001,"Block Group 1, Census Tract 6, Berks County, Pennsylvania",306,52,6,8,8,9,29,20,11,12,14,17,22,17,23,29,34,33,25,30,9,13,45,35,41,20,11,11,5,8,4,7,19,13
1500000US420110006002,420110006002,"Block Group 2, Census Tract 6, Berks County, Pennsylvania",599,47,9,10,23,23,31,29,50,36,49,39,26,18,4,7,15,13,24,16,71,38,69,35,91,38,56,28,40,22,23,16,18,18
1500000US420110007001,420110007001,"Block Group 1, Census Tract 7, Berks County, Pennsylvania",373,82,11,17,18,19,10,15,8,13,24,25,18,20,0,10,62,61,7,12,71,48,69,65,48,42,12,14,15,16,0,10,0,10
1500000US420110007002,420110007002,"Block Group 2, Census Tract 7, Berks County, Pennsylvania",406,102,92,71,26,24,30,24,34,36,27,25,20,24,38,43,0,10,16,20,45,42,6,10,28,27,16,20,10,16,0,10,18,31
1500000US420110007003,420110007003,"Block Group 3, Census Tract 7, Berks County, Pennsylvania",338,77,41,44,0,10,47,51,14,25,7,10,14,17,18,24,27,36,17,21,14,19,81,54,41,42,0,10,0,10,17,26,0,10
1500000US420110008001,420110008001,"Block Group 1, Census Tract 8, Berks County, Pennsylvania",484,117,84,71,78,64,88,69,51,50,42,34,9,15,17,30,33,29,0,10,0,10,26,26,29,27,27,39,0,10,0,10,0,10
1500000US420110008002,420110008002,"Block Group 2, Census Tract 8, Berks County, Pennsylvania",606,120,134,76,0,10,97,82,42,49,11,21,37,31,27,41,53,53,34,46,103,75,32,28,0,10,6,12,21,30,9,15,0,10
1500000US420110008003,420110008003,"Block Group 3, Census Tract 8, Berks County, Pennsylvania",108,59,9,14,0,10,16,15,0,10,25,35,0,10,0,10,7,13,20,27,22,25,0,10,9,17,0,10,0,10,0,10,0,10
1500000US420110009001,420110009001,"Block Group 1, Census Tract 9, Berks County, Pennsylvania",492,119,23,31,29,35,128,88,41,30,75,85,57,56,39,35,0,10,7,12,7,14,30,33,51,42,0,10,5,8,0,10,0,10
1500000US420110009002,420110009002,"Block Group 2, Census Tract 9, Berks County, Pennsylvania",398,95,5,9,34,33,53,35,24,21,39,51,26,39,47,42,23,31,4,7,41,51,44,46,40,37,9,15,0,10,9,16,0,10
1500000US420110010001,420110010001,"Block Group 1, Census Tract 10, Berks County, Pennsylvania",432,92,91,49,26,21,10,18,96,63,24,21,39,38,15,16,8,10,37,36,10,12,24,24,38,33,10,10,0,10,4,8,0,10
1500000US420110010002,420110010002,"Block Group 2, Census Tract 10, Berks County, Pennsylvania",536,88,81,50,46,41,71,46,34,39,26,27,14,15,0,10,101,63,4,6,70,49,21,19,42,38,10,15,4,7,12,19,0,10
1500000US420110011001,420110011001,"Block Group 1, Census Tract 11, Berks County, Pennsylvania",437,108,110,74,0,10,25,26,52,61,51,53,32,51,5,9,6,16,46,43,34,31,27,29,27,30,22,30,0,10,0,10,0,10
1500000US420110011002,420110011002,"Block Group 2, Census Tract 11, Berks County, Pennsylvania",259,76,61,56,39,35,0,10,14,22,17,27,61,48,19,27,0,10,0,10,9,14,26,26,13,21,0,10,0,10,0,10,0,10
1500000US420110011003,420110011003,"Block Group 3, Census Tract 11, Berks County, Pennsylvania",494,86,104,75,29,35,50,46,20,32,43,38,10,15,88,59,0,10,24,38,24,36,48,48,26,24,13,20,0,10,15,21,0,10
1500000US420110012001,420110012001,"Block Group 1, Census Tract 12, Berks County, Pennsylvania",274,69,53,40,0,10,67,51,14,22,16,25,28,26,27,31,9,16,0,10,17,22,4,6,8,8,31,25,0,10,0,10,0,10
1500000US420110012002,420110012002,"Block Group 2, Census Tract 12, Berks County, Pennsylvania",224,66,11,11,36,29,7,8,54,36,11,18,24,30,0,10,35,32,0,10,27,27,3,5,5,8,7,11,0,10,0,10,4,8
1500000US420110013001,420110013001,"Block Group 1, Census Tract 13, Berks County, Pennsylvania",389,110,33,33,80,66,29,49,30,36,22,27,57,59,25,37,9,15,0,10,55,42,26,41,7,10,0,10,0,10,8,13,8,13
1500000US420110013002,420110013002,"Block Group 2, Census Tract 13, Berks County, Pennsylvania",331,94,80,61,0,10,59,61,104,81,7,12,24,22,10,19,0,10,11,19,0,10,19,29,0,10,9,14,8,14,0,10,0,10
1500000US420110013003,420110013003,"Block Group 3, Census Tract 13, Berks County, Pennsylvania",356,93,77,63,16,18,61,58,16,24,46,48,0,10,5,11,11,17,0,10,63,55,0,10,36,44,0,10,0,10,25,40,0,10
1500000US420110014001,420110014001,"Block Group 1, Census Tract 14, Berks County, Pennsylvania",187,85,18,21,18,21,15,26,0,10,42,60,15,18,10,15,0,10,0,10,25,29,28,35,0,10,5,9,0,10,11,18,0,10
1500000US420110014002,420110014002,"Block Group 2, Census Tract 14, Berks County, Pennsylvania",367,110,71,62,105,68,59,48,0,10,23,38,9,15,40,41,0,10,6,9,18,30,0,10,13,21,0,10,23,35,0,10,0,10
1500000US420110014003,420110014003,"Block Group 3, Census Tract 14, Berks County, Pennsylvania",375,106,31,36,55,51,23,35,8,13,32,43,38,41,27,43,64,58,0,10,38,47,17,28,42,48,0,10,0,10,0,10,0,10
1500000US420110014004,420110014004,"Block Group 4, Census Tract 14, Berks County, Pennsylvania",365,106,100,60,117,70,8,13,56,55,18,29,24,34,0,10,0,10,0,10,0,10,36,56,6,10,0,10,0,10,0,10,0,10
1500000US420110015001,420110015001,"Block Group 1, Census Tract 15, Berks County, Pennsylvania",364,87,45,48,22,32,24,27,60,54,62,60,6,10,48,54,26,28,16,26,16,25,7,17,32,42,0,10,0,10,0,10,0,10
1500000US420110015002,420110015002,"Block Group 2, Census Tract 15, Berks County, Pennsylvania",385,109,103,81,31,30,6,10,37,48,23,35,11,20,57,65,7,11,0,10,64,59,19,28,27,27,0,10,0,10,0,10,0,10
1500000US420110015003,420110015003,"Block Group 3, Census Tract 15, Berks County, Pennsylvania",243,79,15,17,18,26,20,30,0,10,14,23,0,10,0,10,42,35,26,44,24,26,0,10,79,68,5,10,0,10,0,10,0,10
1500000US420110016001,420110016001,"Block Group 1, Census Tract 16, Berks County, Pennsylvania",373,71,17,15,32,34,41,37,70,50,0,10,5,9,30,21,37,41,0,10,68,50,12,17,43,31,13,14,5,8,0,10,0,10
1500000US420110016002,420110016002,"Block Group 2, Census Tract 16, Berks County, Pennsylvania",493,78,55,43,76,41,23,31,67,50,80,45,14,22,23,25,26,27,28,27,57,29,35,27,6,9,0,10,0,10,0,10,3,5
1500000US420110017001,420110017001,"Block Group 1, Census Tract 17, Berks County, Pennsylvania",612,108,66,47,46,44,17,18,33,36,118,79,128,80,26,32,8,11,9,15,65,61,0,10,68,55,28,47,0,10,0,10,0,10
1500000US420110017002,420110017002,"Block Group 2, Census Tract 17, Berks County, Pennsylvania",368,104,41,37,34,39,26,29,27,46,61,61,40,35,10,16,18,29,47,53,19,30,20,31,25,40,0,10,0,10,0,10,0,10
1500000US420110018001,420110018001,"Block Group 1, Census Tract 18, Berks County, Pennsylvania",455,101,23,28,10,15,72,67,37,30,19,22,54,57,29,26,8,12,9,15,15,17,37,26,45,33,36,24,23,23,18,21,20,16
1500000US420110018002,420110018002,"Block Group 2, Census Tract 18, Berks County, Pennsylvania",493,133,42,34,39,30,26,21,25,22,0,10,58,57,55,69,65,68,8,13,32,38,53,52,90,83,0,10,0,10,0,10,0,10
1500000US420110019001,420110019001,"Block Group 1, Census Tract 19, Berks County, Pennsylvania",642,111,260,104,58,54,16,17,87,64,0,10,10,17,58,62,0,10,42,54,11,19,45,33,10,16,45,51,0,10,0,10,0,10
1500000US420110019002,420110019002,"Block Group 2, Census Tract 19, Berks County, Pennsylvania",432,106,49,32,76,49,55,39,32,18,7,12,51,54,35,43,30,37,0,10,22,24,75,78,0,10,0,10,0,10,0,10,0,10
1500000US420110020001,420110020001,"Block Group 1, Census Tract 20, Berks County, Pennsylvania",520,112,78,65,102,62,36,29,0,10,60,48,8,12,20,21,60,63,0,10,45,33,37,36,43,49,16,17,8,12,7,10,0,10
1500000US420110020002,420110020002,"Block Group 2, Census Tract 20, Berks County, Pennsylvania",433,84,13,14,8,13,52,56,35,44,0,10,52,36,36,34,25,22,0,10,55,32,10,18,127,72,12,13,8,12,0,10,0,10
1500000US420110020003,420110020003,"Block Group 3, Census Tract 20, Berks County, Pennsylvania",447,110,45,42,38,49,32,25,47,30,30,36,65,65,8,13,7,11,38,45,54,61,39,37,37,36,0,10,7,11,0,10,0,10
1500000US420110021001,420110021001,"Block Group 1, Census Tract 21, Berks County, Pennsylvania",307,65,26,23,41,41,23,15,24,35,19,24,19,23,52,38,54,46,21,16,0,10,12,13,9,10,0,10,7,10,0,10,0,10
1500000US420110021002,420110021002,"Block Group 2, Census Tract 21, Berks County, Pennsylvania",347,84,45,35,27,28,26,30,61,50,0,10,23,17,23,24,28,31,70,47,13,14,7,10,9,16,6,10,9,12,0,10,0,10
1500000US420110021003,420110021003,"Block Group 3, Census Tract 21, Berks County, Pennsylvania",177,50,26,19,0,10,31,25,28,25,15,13,14,24,10,13,23,17,8,11,17,15,5,8,0,10,0,10,0,10,0,10,0,10
1500000US420110022001,420110022001,"Block Group 1, Census Tract 22, Berks County, Pennsylvania",251,56,20,25,0,10,37,31,36,22,18,24,7,12,28,29,0,10,11,15,11,20,50,33,33,28,0,10,0,10,0,10,0,10
1500000US420110022002,420110022002,"Block Group 2, Census Tract 22, Berks County, Pennsylvania",354,59,73,42,32,27,32,23,35,33,42,34,19,26,25,25,14,20,0,10,40,29,29,24,5,9,0,10,0,10,8,10,0,10
1500000US420110023001,420110023001,"Block Group 1, Census Tract 23, Berks County, Pennsylvania",211,72,12,13,17,16,48,45,35,39,21,19,0,10,0,10,16,17,0,10,7,12,0,10,50,49,0,10,0,10,0,10,5,8
1500000US420110023002,420110023002,"Block Group 2, Census Tract 23, Berks County, Pennsylvania",485,77,38,31,69,51,42,34,29,35,48,31,25,22,34,42,14,16,38,35,59,41,10,14,27,23,28,23,24,31,0,10,0,10
1500000US420110025001,420110025001,"Block Group 1, Census Tract 25, Berks County, Pennsylvania",211,67,39,40,8,13,8,12,34,33,0,10,8,14,0,10,0,10,6,11,50,48,0,10,0,10,51,37,0,10,7,10,0,10
1500000US420110025002,420110025002,"Block Group 2, Census Tract 25, Berks County, Pennsylvania",598,119,178,80,89,59,120,75,71,57,37,32,19,20,44,47,11,16,0,10,20,22,9,15,0,10,0,10,0,10,0,10,0,10
1500000US420110025003,420110025003,"Block Group 3, Census Tract 25, Berks County, Pennsylvania",519,77,179,67,67,50,82,49,33,26,24,29,0,10,8,13,22,33,28,33,8,13,12,21,44,44,12,19,0,10,0,10,0,10
1500000US420110026001,420110026001,"Block Group 1, Census Tract 26, Berks County, Pennsylvania",263,65,23,22,11,13,49,47,17,25,7,11,15,24,26,25,7,11,0,10,18,20,25,22,18,18,22,25,12,15,13,17,0,10
1500000US420110026002,420110026002,"Block Group 2, Census Tract 26, Berks County, Pennsylvania",865,77,390,111,171,74,81,72,10,15,15,17,20,24,99,59,35,28,13,20,7,11,7,12,8,13,0,10,9,15,0,10,0,10
1500000US420110027001,420110027001,"Block Group 1, Census Tract 27, Berks County, Pennsylvania",366,54,3,7,23,24,13,12,4,8,31,25,32,43,5,7,51,30,20,16,44,25,38,23,22,15,16,13,11,11,29,24,24,15
1500000US420110027002,420110027002,"Block Group 2, Census Tract 27, Berks County, Pennsylvania",478,62,9,9,16,12,25,19,26,19,26,19,53,36,13,16,37,21,22,29,62,35,74,35,64,26,40,30,11,12,0,10,0,10
1500000US420110029001,420110029001,"Block Group 1, Census Tract 29, Berks County, Pennsylvania",826,81,17,22,50,58,60,45,44,32,39,29,108,61,38,31,44,37,51,41,71,48,114,51,99,65,69,45,7,11,7,12,8,12
1500000US420110101001,420110101001,"Block Group 1, Census Tract 101, Berks County, Pennsylvania",714,84,34,23,13,10,25,15,37,23,31,24,24,16,59,30,29,16,16,12,54,26,93,35,128,41,59,24,49,22,33,16,30,18
1500000US420110101002,420110101002,"Block Group 2, Census Tract 101, Berks County, Pennsylvania",831,143,74,81,0,10,39,64,0,10,44,41,13,21,42,39,118,95,93,49,40,35,134,67,28,31,69,47,43,38,0,10,94,71
1500000US420110101003,420110101003,"Block Group 3, Census Tract 101, Berks County, Pennsylvania",488,84,28,30,0,10,40,37,14,21,14,22,0,10,30,31,0,10,43,37,28,32,139,75,82,46,29,31,14,21,12,19,15,23
1500000US420110102011,420110102011,"Block Group 1, Census Tract 102.01, Berks County, Pennsylvania",530,63,9,14,3,5,5,8,15,17,47,26,22,15,13,13,25,20,36,26,54,46,46,38,108,38,75,34,39,27,32,24,1,3
1500000US420110102012,420110102012,"Block Group 2, Census Tract 102.01, Berks County, Pennsylvania",1231,89,41,41,64,41,36,24,41,35,40,41,52,32,58,37,36,28,17,19,88,42,215,76,244,87,141,53,53,34,77,41,28,25
1500000US420110102021,420110102021,"Block Group 1, Census Tract 102.02, Berks County, Pennsylvania",957,105,67,70,133,88,0,10,15,23,77,70,13,20,26,21,42,38,86,69,78,47,83,52,97,56,120,53,95,94,25,30,0,10
1500000US420110102022,420110102022,"Block Group 2, Census Tract 102.02, Berks County, Pennsylvania",394,77,33,37,0,10,12,20,0,10,47,43,13,20,10,16,0,10,0,10,18,22,15,22,130,79,16,25,12,18,43,41,45,42
1500000US420110102023,420110102023,"Block Group 3, Census Tract 102.02, Berks County, Pennsylvania",675,84,19,13,27,12,20,18,40,25,25,17,17,15,26,17,17,10,40,28,46,27,95,35,147,53,68,29,23,17,38,25,27,21
1500000US420110103021,420110103021,"Block Group 1, Census Tract 103.02, Berks County, Pennsylvania",675,46,9,6,2,3,29,16,46,23,26,13,35,18,13,9,45,26,28,21,60,33,81,33,129,27,74,24,51,22,31,13,16,10
1500000US420110103022,420110103022,"Block Group 2, Census Tract 103.02, Berks County, Pennsylvania",442,32,3,5,2,3,14,9,11,10,17,11,21,11,29,14,18,17,17,11,40,20,33,18,94,28,52,23,25,12,38,16,28,13
1500000US420110103031,420110103031,"Block Group 1, Census Tract 103.03, Berks County, Pennsylvania",822,38,33,24,12,9,44,25,30,26,15,12,34,23,35,18,50,29,44,23,59,20,106,38,128,34,114,36,53,26,50,21,15,9
1500000US420110103041,420110103041,"Block Group 1, Census Tract 103.04, Berks County, Pennsylvania",408,85,0,10,23,27,0,10,41,41,12,19,14,23,10,17,14,22,31,33,87,71,63,48,56,47,41,41,16,24,0,10,0,10
1500000US420110103042,420110103042,"Block Group 2, Census Tract 103.04, Berks County, Pennsylvania",821,127,27,31,11,16,14,23,90,70,15,23,13,21,12,19,24,29,22,27,113,87,60,38,121,60,38,36,56,45,131,68,74,53
1500000US420110103043,420110103043,"Block Group 3, Census Tract 103.04, Berks County, Pennsylvania",212,61,13,21,0,10,26,29,22,27,0,10,0,10,41,63,0,10,0,10,40,35,11,19,43,36,11,17,0,10,0,10,5,10
1500000US420110103044,420110103044,"Block Group 4, Census Tract 103.04, Berks County, Pennsylvania",371,92,0,10,57,55,0,10,12,19,29,33,0,10,0,10,0,10,0,10,15,25,41,61,70,52,38,33,51,38,14,22,44,43
1500000US420110104001,420110104001,"Block Group 1, Census Tract 104, Berks County, Pennsylvania",693,43,21,20,11,10,13,8,12,9,11,11,32,20,20,13,40,18,32,14,61,24,67,24,137,37,114,37,49,19,41,17,32,14
1500000US420110104002,420110104002,"Block Group 2, Census Tract 104, Berks County, Pennsylvania",491,47,15,9,18,19,4,7,11,9,17,11,14,9,24,17,23,19,6,9,28,12,71,26,77,25,64,28,42,16,49,22,28,13
1500000US420110104003,420110104003,"Block Group 3, Census Tract 104, Berks County, Pennsylvania",635,54,57,33,14,9,11,8,30,22,30,18,26,12,29,17,32,20,12,9,46,18,78,27,128,29,54,19,31,16,38,21,19,11
1500000US420110104004,420110104004,"Block Group 4, Census Tract 104, Berks County, Pennsylvania",567,63,43,38,18,22,16,20,27,26,24,25,34,31,19,13,29,21,14,12,40,27,94,38,79,27,68,31,21,14,17,13,24,25
1500000US420110104005,420110104005,"Block Group 5, Census Tract 104, Berks County, Pennsylvania",493,58,15,12,8,8,8,8,55,49,30,31,14,12,39,29,37,23,43,33,34,18,41,20,76,28,37,18,13,11,33,18,10,10
1500000US420110105001,420110105001,"Block Group 1, Census Tract 105, Berks County, Pennsylvania",343,67,14,21,12,19,25,28,0,10,25,28,39,33,0,10,0,10,50,28,16,18,76,39,28,24,30,30,14,20,14,20,0,10
1500000US420110105002,420110105002,"Block Group 2, Census Tract 105, Berks County, Pennsylvania",673,94,40,62,52,35,53,64,0,10,12,19,39,36,13,20,57,64,14,21,69,57,131,93,87,58,77,63,29,23,0,10,0,10
1500000US420110105003,420110105003,"Block Group 3, Census Tract 105, Berks County, Pennsylvania",573,50,4,6,18,16,16,11,22,15,9,8,18,13,26,15,8,8,24,15,49,20,73,23,100,27,96,29,64,25,23,12,23,14
1500000US420110105004,420110105004,"Block Group 4, Census Tract 105, Berks County, Pennsylvania",518,60,8,12,15,11,15,13,56,33,43,32,28,24,22,18,19,15,4,7,32,18,89,33,74,28,43,29,56,31,10,13,4,7
1500000US420110105005,420110105005,"Block Group 5, Census Tract 105, Berks County, Pennsylvania",283,50,5,8,0,10,9,10,15,13,11,11,17,13,15,14,31,30,13,13,35,19,25,22,58,33,33,25,6,9,5,8,5,7
1500000US420110106001,420110106001,"Block Group 1, Census Tract 106, Berks County, Pennsylvania",1053,124,19,28,16,24,0,10,48,71,17,26,0,10,0,10,34,38,35,36,48,44,93,85,112,100,141,71,101,67,131,72,258,91
1500000US420110106002,420110106002,"Block Group 2, Census Tract 106, Berks County, Pennsylvania",614,78,16,25,0,10,17,27,15,24,16,25,16,25,15,25,14,23,15,23,54,45,82,57,208,70,16,26,32,35,83,60,15,23
1500000US420110106003,420110106003,"Block Group 3, Census Tract 106, Berks County, Pennsylvania",323,54,18,27,0,10,15,24,0,10,0,10,15,23,15,24,0,10,0,10,34,37,0,10,26,27,47,36,34,37,43,39,76,51
1500000US420110106004,420110106004,"Block Group 4, Census Tract 106, Berks County, Pennsylvania",1183,103,22,17,43,31,26,18,90,46,93,51,84,47,58,36,85,69,29,23,101,42,177,59,175,58,75,29,57,28,53,33,15,14
1500000US420110107001,420110107001,"Block Group 1, Census Tract 107, Berks County, Pennsylvania",424,93,0,10,68,66,14,23,53,75,0,10,11,16,0,10,0,10,0,10,10,17,96,55,32,36,31,33,27,21,27,31,55,49
1500000US420110107002,420110107002,"Block Group 2, Census Tract 107, Berks County, Pennsylvania",1368,104,15,24,16,26,93,61,67,54,30,35,34,38,36,41,18,28,27,30,107,72,212,102,243,92,172,83,172,79,74,57,52,41
1500000US420110107003,420110107003,"Block Group 3, Census Tract 107, Berks County, Pennsylvania",845,97,0,10,40,42,25,29,0,10,21,34,15,23,34,51,0,10,11,18,76,54,35,39,159,100,102,63,150,65,65,52,112,56
1500000US420110108011,420110108011,"Block Group 1, Census Tract 108.01, Berks County, Pennsylvania",732,53,6,9,5,9,29,20,14,13,52,39,34,19,32,20,55,37,23,18,41,26,91,42,150,44,71,39,55,32,25,26,49,31
1500000US420110108021,420110108021,"Block Group 1, Census Tract 108.02, Berks County, Pennsylvania",1325,140,125,120,0,10,18,28,0,10,71,51,31,36,35,43,59,41,26,30,107,63,129,90,238,100,174,81,101,61,199,92,12,18
1500000US420110108022,420110108022,"Block Group 2, Census Tract 108.02, Berks County, Pennsylvania",958,141,0,10,47,46,137,85,13,21,16,26,56,55,13,20,45,69,78,56,99,58,40,39,111,123,105,76,57,47,101,90,40,35
1500000US420110108023,420110108023,"Block Group 3, Census Tract 108.02, Berks County, Pennsylvania",1207,149,0,10,14,23,36,44,19,30,37,45,136,136,14,22,52,51,128,118,66,56,135,72,249,97,67,46,89,65,83,53,82,54
1500000US420110109021,420110109021,"Block Group 1, Census Tract 109.02, Berks County, Pennsylvania",400,63,7,11,16,19,8,12,8,13,7,11,10,16,7,10,17,20,0,10,26,20,66,35,79,42,25,25,36,25,17,19,71,35
1500000US420110109022,420110109022,"Block Group 2, Census Tract 109.02, Berks County, Pennsylvania",471,88,38,27,43,47,34,27,10,16,32,23,7,12,17,18,0,10,20,23,70,50,66,62,49,49,85,55,0,10,0,10,0,10
1500000US420110109023,420110109023,"Block Group 3, Census Tract 109.02, Berks County, Pennsylvania",671,112,28,35,33,27,11,14,34,32,42,45,0,10,37,35,85,65,52,36,85,66,72,51,86,47,56,41,39,35,11,16,0,10
1500000US420110109031,420110109031,"Block Group 1, Census Tract 109.03, Berks County, Pennsylvania",1260,124,28,32,58,54,81,54,60,43,91,80,114,82,31,36,0,10,53,48,126,65,99,55,81,59,102,72,47,65,126,76,163,82
1500000US420110109032,420110109032,"Block Group 2, Census Tract 109.03, Berks County, Pennsylvania",829,93,17,27,16,25,33,37,0,10,33,38,35,41,47,54,0,10,35,38,105,66,54,42,94,58,88,64,111,61,115,59,46,50
1500000US420110109033,420110109033,"Block Group 3, Census Tract 109.03, Berks County, Pennsylvania",348,75,0,10,14,23,19,30,17,27,37,39,28,33,11,17,13,21,13,21,14,22,53,39,69,51,38,33,22,36,0,10,0,10
1500000US420110109041,420110109041,"Block Group 1, Census Tract 109.04, Berks County, Pennsylvania",1017,89,15,25,0,10,20,22,17,19,46,33,17,20,29,26,10,16,28,25,83,49,152,63,176,62,123,47,112,49,113,47,76,45
1500000US420110109042,420110109042,"Block Group 2, Census Tract 109.04, Berks County, Pennsylvania",410,58,16,18,0,10,19,21,17,19,61,39,20,21,18,19,8,13,5,9,19,20,57,36,47,30,56,49,31,23,19,17,17,19
1500000US420110109051,420110109051,"Block Group 1, Census Tract 109.05, Berks County, Pennsylvania",606,115,0,10,93,72,14,22,26,21,0,10,36,40,17,28,15,24,63,51,74,60,144,81,59,48,40,33,25,27,0,10,0,10
1500000US420110109052,420110109052,"Block Group 2, Census Tract 109.05, Berks County, Pennsylvania",663,113,0,10,65,44,27,31,0,10,43,41,27,32,54,50,53,69,28,32,24,27,46,44,99,61,78,66,68,56,51,43,0,10
