FID,WUDS_ID,CNTY_CODE,CNTY_NAME,OWNERSHIP,GW_SOURCE,SW_SOURCE,INTCONNECT,LAST_DATE,PWS_ID,SHAPE_Leng,SHAPE_Area,PWS_Name,AREA_GEO
530,19516,54,Schuylkill,Association,Y,Y,Y,4/9/2015 0:00:00,3540027,2692.604985689999921,442068.390957000025082,MARY D COMM ASSN,253384.259182999987388
531,19517,54,Schuylkill,Authority,Y,N,N,1/1/2003 0:00:00,3540045,22753.892529699998704,11031270.366399999707937,TOWER CITY BORO AUTH,6355216.292870000004768
532,19518,54,Schuylkill,Authority,Y,N,N,1/1/2003 0:00:00,3540046,21431.036554199999955,25153959.188299998641014,SCHUYLKILL CNTY MUNI AUTH TREMONT DIV,14472970.329199999570847
533,19739,54,Schuylkill,Authority,Y,Y,Y,1/1/2003 0:00:00,3540011,13540.830958099999407,5073171.759150000289083,MAHANOY TWP AUTH,2902927.038389999885112
534,20037,54,Schuylkill,Institutional Health,Y,N,N,1/1/2003 0:00:00,3540003,1487.216237450000108,138041.193196000007447,GREEN VALLEY NURSING & REHAB,79234.082021099995472
535,20039,54,Schuylkill,Mobile Home Park,Y,N,N,3/26/2015 0:00:00,3540040,1774.260309989999996,178004.313847999990685,MELANIE MANOR MHP,101701.034258999992744
536,20536,54,Schuylkill,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,3540062,2223.632991550000042,275504.231935999996495,SCWA PINE GROVE TWP AUTH,158975.504695999989053
537,37603,54,Schuylkill,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3540061,4118.214420999999675,583051.678137999959290,THE PINES AT WEST PENN,334786.048934000020381
538,18683,54,Schuylkill,Private Investor Owned,Y,N,N,2/9/2015 0:00:00,3540069,3323.112238870000056,446527.643220999976620,AQUA PA PINES PARTNERS,257025.784003000007942
539,49490,54,Schuylkill,Private Investor Owned,N,N,Y,3/5/2018 0:00:00,3540072,2904.297715820000121,391501.208527999988291,PA AMER WATER CO LAUREL RIDGE DIST,224222.692749999987427
540,18470,52,Pike,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,2520085,6679.843449949999922,1885437.429539999924600,PA AMER WATER CO MILFORD LANDING,1061542.393769999966025
541,18454,52,Pike,Mobile Home Park,Y,N,N,3/7/2017 0:00:00,2520036,5672.392065400000320,1784367.831010000081733,THE ESCAPE,1004306.985910000046715
542,18569,54,Schuylkill,Association,Y,N,N,2/5/2014 0:00:00,3540058,2193.810046300000067,293869.339862000022549,RETREAT VLG,168752.628826000000117
543,49980,54,Schuylkill,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3540073,1130.981309660000079,57298.112293400001363,T & T MHP,33007.290933399999631
544,19539,56,Somerset,Authority,Y,N,N,1/1/2003 0:00:00,4560029,9624.867000719999851,4166485.119580000173301,BERLIN BORO MUNI AUTH,2447686.367569999769330
545,18327,56,Somerset,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4560003,3495.471455719999994,346821.823998000007123,SOMERSET ESTATES,203104.452954999986105
546,19535,56,Somerset,Authority,Y,Y,N,3/25/2015 0:00:00,4560012,33291.811626499998965,7477065.345999999903142,MEYERSDALE MUNI AUTH,4406815.435469999909401
547,19538,56,Somerset,Authority,Y,N,N,1/1/2003 0:00:00,4560028,10314.935388100000637,1878500.758270000107586,ADDISON AREA WATER AUTH,1109216.077899999916553
548,19540,56,Somerset,Authority,Y,Y,Y,1/1/2003 0:00:00,4560030,42886.567912699996668,21108549.882199998944998,BOSWELL MUNI WATER AUTH,12308377.426899999380112
549,19541,56,Somerset,Authority,Y,N,N,3/20/2015 0:00:00,4560045,33606.871555300000182,8021115.290210000239313,CENTRAL CITY WATER AUTH,4686969.358479999937117
550,44487,09,Bucks,Municipal,Y,N,N,3/30/2017 0:00:00,1090157,5138.455174089999673,1033810.191980000003241,PLUMSTEAD TWP SUMMER HILL MEADOW,599750.811864000046626
551,18501,09,Bucks,Municipal,Y,N,N,3/30/2017 0:00:00,1090138,12038.536126599999989,2363803.399980000220239,PLUMSTEAD TWP DURHAM RIDGE,1370410.686040000058711
552,19379,43,Mercer,Authority,N,Y,N,1/21/2016 0:00:00,6430037,19308.266466199998831,17996608.939800001680851,GREENVILLE MUNI WATER AUTH,10115826.833699999377131
553,42951,09,Bucks,Municipal,N,N,Y,3/30/2017 0:00:00,1090148,7019.763566409999839,1473410.114740000106394,PLUMSTEAD TWP PATRIOTS RIDGE,855075.808668000041507
554,18495,09,Bucks,Municipal,Y,N,N,3/30/2017 0:00:00,1090144,23264.542448399999557,4995166.697750000283122,PLUMSTEAD TWP NORTHERN SYSTEM,2894992.260209999978542
555,18743,02,Allegheny,Authority,N,Y,Y,1/1/2003 0:00:00,5020043,128204.477838000006159,415258037.462000012397766,WEST VIEW MUNI AUTH,239302565.675000011920929
556,18723,02,Allegheny,Authority,N,Y,Y,1/1/2003 0:00:00,5020056,85956.754701300000306,126320768.783000007271767,WILKINSBURG PENN JT WATER AUTH,73102705.764100000262260
557,18747,02,Allegheny,Authority,N,N,Y,3/27/2017 0:00:00,5020076,67253.467438599996967,115836241.827999994158745,FAWN FRAZER JT WATER AUTH,66642237.709200002253056
558,19258,36,Lancaster,Authority,Y,N,N,1/1/2003 0:00:00,7360099,19419.049602700000833,8413154.956960000097752,NEW HOLLAND BORO AUTH,4916821.058249999769032
559,19903,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450008,1091.736080330000050,60387.155071599998337,BIRCHWOOD MHP,34466.338730499999656
560,18433,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450033,1203.324980480000022,67134.220083599997452,BLUE MOUNTAIN VILLAGE ON CHICOLA LAKE,38376.216695900002378
561,19900,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450005,1311.621207039999945,84171.594501900006435,BARTON COURT,47878.070961400000670
562,19898,45,Monroe,Institutional Health,Y,N,N,1/1/2003 0:00:00,2450002,747.840555629000050,32599.278376900001604,BROOKMONT HEALTH CARE CTR,18593.093847100000858
563,18534,45,Monroe,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,2450124,6027.973926749999919,1987336.669280000030994,NORTHRIDGE AT CAMELBACK,1129039.890129999956116
564,19906,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450018,841.859594173000005,37726.479418900002202,DEER RUN MHP,21476.853531900000235
565,19397,45,Monroe,Municipal,Y,Y,Y,2/29/2016 0:00:00,2450023,20232.951336300000548,13144946.188999999314547,EAST STROUDSBURG BORO WATER DEPT,7479599.046839999966323
566,19904,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450009,1365.703597550000040,77288.541218200000003,FAWN VALLEY SOUTH & NORTH,44059.843879200001538
567,19923,45,Monroe,Apartments,Y,N,N,1/1/2003 0:00:00,2450092,721.561474315000055,29297.862006999999721,FOX GLEN GARDENS,16640.086318800000299
568,18386,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450027,1489.507156330000043,110995.217518000004929,GILBERT MHP,63312.037951400001475
569,19915,45,Monroe,Institutional Health,Y,N,N,1/1/2003 0:00:00,2450079,694.429214082000044,21261.533120799998869,GETZ PERSONAL CARE HOME,12113.137005299999146
570,19914,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450076,1130.876554599999963,77990.084336600004463,HILLSIDE TRAILER PARK,44412.231406799997785
571,18423,45,Monroe,Association,Y,N,N,1/1/2003 0:00:00,2450015,6050.070515809999961,2156624.709890000056475,LAKE OF THE PINES,1224492.472659999970347
572,19965,64,Wayne,Institutional Health,Y,N,N,1/1/2003 0:00:00,2640014,620.778931497000031,23590.174083400001109,DEVEREUX FOUNDATION POCONO CTR,13306.335734599999341
573,19611,64,Wayne,Private Investor Owned,Y,N,Y,3/11/2016 0:00:00,2640020,14614.332885899999383,3599977.766499999910593,AQUA PA WAYMART SCI,2012608.505610000109300
574,19969,64,Wayne,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,2640047,8510.293759109999883,4839385.608760000206530,PA AMER WATER CO INDIAN ROCKS,2722574.649530000053346
575,19612,64,Wayne,Private Investor Owned,Y,N,N,3/11/2016 0:00:00,2640028,23587.836356499999965,10570378.174200000241399,AQUA PA HAWLEY,5928325.254359999671578
576,20521,64,Wayne,Private Investor Owned,Y,N,N,3/7/2017 0:00:00,2640055,2075.844213710000076,260458.922827000002144,WOODLYN RESIDENCES,145852.132309999986319
577,19964,64,Wayne,Mobile Home Park,Y,N,N,2/23/2018 0:00:00,2640010,889.513618228000041,44099.302180400001816,CHERRY HILL AT HOLIDAY PARK,24710.471843499999522
578,49624,64,Wayne,Apartments,Y,N,N,3/11/2016 0:00:00,2640017,3283.380309849999776,703867.115118999965489,AQUA PA GARDEN HILLS,394556.745386999973562
579,18533,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450123,1258.551321570000027,76507.849762600002578,OAK RUN VILLAGE,43541.320449600003485
580,18227,33,Jefferson,Authority,Y,N,N,3/3/2018 0:00:00,6330014,4436.380478099999891,693650.759912000037730,HENDERSON TWP MUNI AUTH,394567.532859999977518
581,18127,29,Fulton,Association,Y,N,N,4/17/2015 0:00:00,4290003,3842.001045569999860,557299.228426999994554,WELLS TANNERY WATER ASSN,325785.648742999997921
582,19083,20,Crawford,Authority,N,N,Y,3/27/2015 0:00:00,6200003,6182.124127580000277,623090.509926000027917,CAMBRIDGE AREA JOINT AUTH,346092.868476999981795
583,18898,09,Bucks,Private Investor Owned,Y,Y,Y,3/5/2018 0:00:00,1090074,54677.452417799999239,78164784.321799993515015,PA AMER WATER CO YARDLEY DIST,45508212.925300002098083
584,18651,43,Mercer,Municipal,N,N,Y,2/21/2006 0:00:00,6430077,11573.602519399999437,916593.340054000029340,SOUTH PYMATUNING TWP,517161.898256000014953
585,18741,02,Allegheny,Municipal,N,Y,Y,1/1/2003 0:00:00,5020053,11749.097438299999340,5076351.665230000391603,SPRINGDALE BORO WATER DEPT,2928353.620529999956489
586,19112,22,Dauphin,Authority,Y,Y,N,2/17/2016 0:00:00,7220034,21543.031192499998724,10681729.007899999618530,MILLERSBURG AREA AUTH,6162302.997770000249147
587,20295,22,Dauphin,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,7220016,1729.604838499999914,87875.892483300005551,SHADY BACK MHP,50974.771100899997691
588,19866,35,Lackawanna,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,2350056,2335.511134769999899,106060.155102999997325,POCONO MOBILE MANOR INC,59905.564223399996990
589,20007,13,Carbon,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,3130017,1141.787839029999986,56122.930185299999721,SPRINGHILL MHP,31872.008629799998744
590,19590,61,Venango,Association,Y,Y,N,1/1/2003 0:00:00,6610861,3683.337140860000090,616974.986746000009589,NEW HOPE WATER COOP,348220.510178000025917
591,20505,67,York,Municipal,Y,N,N,3/26/2015 0:00:00,7670131,3103.714403999999831,591749.442889999947511,GOLDSBORO BORO WATER SYS,345243.765874999982771
592,20415,07,Blair,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,4070050,835.226947923000012,31630.278677199999947,APPLE BLOSSOM MHP,18298.177465600001597
593,18428,67,York,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,7670025,2811.503560210000160,315013.510629999975208,MOUNTAINVIEW TERRACE MHP,184063.361537999997381
594,19794,09,Bucks,Mobile Home Park,Y,N,N,6/3/2014 0:00:00,1090106,1004.089886500000034,54597.018578199997137,DUBLIN ACRES,31648.339176800000132
595,19543,56,Somerset,Authority,Y,Y,N,1/1/2003 0:00:00,4560033,20608.186674299999140,3644205.373970000073314,CONFLUENCE BORO MUNI AUTH,2146945.949190000072122
596,19545,56,Somerset,Authority,N,Y,N,1/1/2003 0:00:00,4560037,9973.788499270000102,1910380.832260000053793,HOOVERSVILLE BORO MUNI AUTH,1114888.673540000105277
597,19547,56,Somerset,Municipal,Y,N,N,1/1/2003 0:00:00,4560036,23849.099991200000659,15727997.493400000035763,GRAY AREA WATER AUTH,9182896.013639999553561
598,19548,56,Somerset,Authority,Y,N,N,1/1/2003 0:00:00,4560038,27221.168898899999476,21864340.421100001782179,JENNERSTOWN WATER AUTH,12752688.435200000181794
599,19549,56,Somerset,Authority,Y,N,N,3/9/2016 0:00:00,4560019,15196.854239899999811,856072.083921000012197,READING MINES,500352.011570999980904
600,19199,31,Huntingdon,Authority,Y,N,N,2/28/2006 0:00:00,4310031,17446.024466200000461,4019787.295770000200719,WARRIORS MARK GEN AUTH,2307998.709309999831021
601,19333,40,Luzerne,Private Investor Owned,Y,N,N,3/19/2015 0:00:00,2400066,8306.363387359999251,3117305.179510000161827,AQUA PA WAPWALLOPEN,1769683.591639999998733
602,18775,03,Armstrong,Authority,N,N,Y,2/27/2006 0:00:00,5030045,10830.665991899999426,2254313.598489999771118,WEST KITTANNING MUNI AUTH,1290135.561040000058711
603,19506,54,Schuylkill,Private Investor Owned,Y,N,Y,2/26/2015 0:00:00,3540071,13382.974899799999548,5083104.305340000428259,AQUA PA ONEIDA,2900620.714900000020862
604,19550,56,Somerset,Authority,Y,N,N,1/1/2003 0:00:00,4560020,10139.671624299999166,1860399.028459999943152,ROCKWOOD BORO MUNI AUTH,1093117.693040000041947
605,19551,56,Somerset,Municipal,Y,N,N,3/10/2016 0:00:00,4560041,6329.341417560000082,1583174.256000000052154,SALISBURY MUNI WATER,934604.815525999991223
606,19552,56,Somerset,Association,N,Y,N,1/1/2003 0:00:00,4560032,1696.379502060000050,152326.386719000001904,GAHAGEN WATER ASSN,89120.904756300005829
607,19553,56,Somerset,Association,Y,N,N,1/1/2003 0:00:00,4560021,8013.444055619999745,2698888.811389999929816,CAIRNBROOK IMPROVEMENT ASSN,1576097.085359999909997
608,20114,56,Somerset,Association,Y,N,N,3/20/2015 0:00:00,4560050,4755.734254680000049,410732.241796999995131,WILBUR COMM WATER CO,239890.057935999997426
609,18312,56,Somerset,Mobile Home Park,Y,N,Y,1/1/2003 0:00:00,4560040,1991.039802049999935,159497.271693999995477,SUNNY ACRES MHP,93348.394040700004552
610,18700,58,Susquehanna,Institutional Health,Y,N,N,3/7/2016 0:00:00,2580046,883.555854356000054,34401.908410199997888,GRACIOUS LIVING ESTATES,19109.795630600001459
611,19562,58,Susquehanna,Private Investor Owned,Y,N,N,3/3/2015 0:00:00,2580012,3641.630290269999932,513742.798162000020966,AQUA PA HOP BOTTOM,286128.398369000002276
612,19564,58,Susquehanna,Authority,Y,N,N,3/25/2010 0:00:00,2580025,6298.445580190000328,2052691.626600000075996,OAKLAND BORO WATER,1134537.870000000111759
613,19565,58,Susquehanna,Authority,Y,N,N,1/1/2003 0:00:00,2580019,10550.340745800000150,3245205.110919999890029,NEW MILFORD MUNI AUTH,1797787.684610000113025
614,19941,58,Susquehanna,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2580021,936.655478573999972,42074.706801799999084,WEIDAS MHP,23471.419026299998222
615,19946,58,Susquehanna,Association,Y,N,N,1/1/2003 0:00:00,2580036,2256.228652409999995,337064.176549999974668,LAKE RAYLEAN WATER ASSN,186884.465855999995256
616,19947,58,Susquehanna,Mobile Home Park,Y,N,N,2/23/2018 0:00:00,2580038,826.417323603999989,42670.263355399998545,LIBERTY MHP SUSQUEHANNA CNTY,23588.935783000000811
617,19546,56,Somerset,Authority,N,N,Y,4/9/2015 0:00:00,4560017,36905.807015799997316,7792059.309170000255108,JENNER TWP MUNI WATER AUTH,4548490.663649999536574
618,19949,58,Susquehanna,Association,Y,N,N,2/23/2018 0:00:00,2580042,2994.869583109999894,536951.028709999984130,ELK MEADOWS,298683.926718999980949
619,44615,58,Susquehanna,Mobile Home Park,Y,N,N,1/26/2015 0:00:00,2580001,1492.174538340000026,123755.935433999999077,WHITES MHP,69036.655342600002768
620,19578,60,Union,Municipal,Y,Y,N,7/12/2018 0:00:00,4600012,14746.149699100000362,8227325.594390000216663,MIFFLINBURG BORO,4692994.013120000250638
621,20119,60,Union,Institutional Health,Y,N,N,3/31/2015 0:00:00,4600005,577.319822795000050,21560.826733800000511,ROLLING HILLS MANOR,12306.756486700000096
622,18174,62,Warren,Association,Y,N,N,1/1/2003 0:00:00,6620007,2571.328820719999840,407672.433554999995977,WEST SHEFFIELD WATER ASSN,227044.852989000006346
623,18294,62,Warren,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6620036,813.187274067999965,43976.407611199996609,RIVERVIEW COMMUNITIES NORTH,24359.272375000000466
624,18547,62,Warren,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6620833,1923.580291380000062,204375.417109000001801,RIVERVIEW COMMUNITIES SOUTH,113213.251871000000392
625,19596,62,Warren,Authority,Y,N,N,1/1/2003 0:00:00,6620029,7511.676596620000055,1752740.963359999936074,PINE GROVE TWP WATER SYS,969009.915918000042439
626,19597,62,Warren,Authority,Y,N,N,3/20/2015 0:00:00,6620031,13183.975577900000644,2995944.937539999838918,SHEFFIELD TWP MUNI AUTH,1668622.698159999912605
627,19598,62,Warren,Municipal,Y,N,N,1/11/2016 0:00:00,6620039,10373.899706800000786,6623408.380970000289381,YOUNGSVILLE MUNI WATERWORKS,3671997.556450000032783
628,19722,62,Warren,Authority,Y,Y,N,1/1/2003 0:00:00,6620032,27849.053499800000282,4494652.778239999897778,SOUTHWEST WARREN CNTY MUNI AUTH,2504596.737790000159293
629,20266,62,Warren,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6620005,1205.736727320000000,85406.444979399995646,VALLEY VIEW MHP,47409.234566099999938
630,20267,62,Warren,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6620019,2758.748281990000123,165478.634393999993335,WILDERNESS MHP,91878.860866699993494
631,19774,48,Northampton,Private Investor Owned,Y,Y,N,3/5/2018 0:00:00,3480053,3057.537052029999813,329982.277562999981456,PA AMER WATER CO BERRY HOLLOW,188819.372528000007151
632,18564,66,Wyoming,Authority,Y,N,N,1/1/2003 0:00:00,2660044,405.867017626999996,8960.202974530000574,MESHOPPEN TOWNHOUSE APT,5001.388740080000389
633,18567,66,Wyoming,Apartments,Y,N,N,1/1/2003 0:00:00,2660043,698.938699175000011,29596.137856199999078,OLD ORCHARD APT,16606.259788899998966
634,18581,66,Wyoming,Apartments,Y,N,N,1/1/2003 0:00:00,2660042,691.713225422000050,26925.742614599999797,WHITES FERRY ROAD APT,15090.321528500000568
635,19640,66,Wyoming,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,2660018,3384.207043030000023,555480.754113000002690,AQUA PA BUNKER HILL,310698.597308999975212
636,19642,66,Wyoming,Municipal,Y,N,N,3/26/2018 0:00:00,2660019,6740.978570279999985,2444221.959429999813437,LACEYVILLE BORO WATERWORKS,1363793.306259999983013
637,19643,66,Wyoming,Authority,Y,N,N,3/10/2016 0:00:00,2660020,1602.903064229999927,82227.541000099998200,MEHOOPANY TWP MUNI AUTH,45980.300620399997570
638,19644,66,Wyoming,Municipal,Y,N,N,1/1/2003 0:00:00,2660010,10477.041260699999839,3620787.442449999973178,MESHOPPEN BORO WATER CO,2022388.818930000066757
639,19646,66,Wyoming,Private Investor Owned,Y,N,N,3/12/2015 0:00:00,2660012,5604.302614989999711,901645.788030000054277,SUEZ WATER PA NOXEN,506583.135491000022739
640,19647,66,Wyoming,Private Investor Owned,Y,N,N,1/26/2015 0:00:00,2660004,3981.846971389999908,470411.756583000009414,WINOLA WATER CO,263515.843617999984417
641,19648,66,Wyoming,Authority,Y,N,N,5/5/2014 0:00:00,2660014,13555.759771600000022,4692569.366059999912977,TUNKHANNOCK BORO MUNI AUTH,2626710.091659999918193
642,19650,66,Wyoming,Private Investor Owned,Y,N,N,3/18/2015 0:00:00,2660017,4222.919406660000277,1199398.784669999964535,AQUA PA RIVERCREST DIV,671987.136190999997780
643,19651,66,Wyoming,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,2660015,1294.036703020000004,96348.238782900007209,WESTGATE WATER SYSTEM,53841.199665899999673
644,19975,66,Wyoming,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2660008,699.181564076999962,32081.976060100001632,COPPER KETTLE MHP,18007.110438499999873
645,19982,66,Wyoming,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2660037,718.002621620000014,25505.938051400000404,FREEMANS MHP,14338.582509399999253
646,20522,66,Wyoming,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,2660039,5651.430240249999770,1193795.439590000081807,EATON SEWER AND WATER CO INC,668485.939453999977559
647,18793,05,Bedford,Authority,N,Y,Y,1/1/2003 0:00:00,4050002,34986.878339800001413,16598126.864000000059605,BEDFORD BORO WATER AUTH,9723278.446200000122190
648,18437,05,Bedford,Authority,Y,N,N,1/1/2003 0:00:00,4050020,10624.650518700000248,5472631.530360000208020,WEST ST CLAIR PLEASANTVILLE WATER AUTH,3191463.021470000036061
649,18130,06,Berks,Authority,N,N,Y,1/1/2003 0:00:00,3060045,11196.656195600000501,3612549.352309999987483,BERN TWP MUNI AUTH,2093403.075879999902099
650,18242,37,Lawrence,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6370014,1721.016193579999936,162314.459472999995342,NEW CASTLE ESTATES,92445.345348200004082
651,19693,15,Chester,Private Investor Owned,Y,N,Y,8/2/2016 0:00:00,1150089,56636.099317699998210,135570295.782999992370605,AQUA PA SPRING RUN,79580843.154300004243851
652,20032,48,Northampton,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3480039,1697.036918980000110,152923.900155999988783,MILLERS EDGEWOOD MHP,87743.208550600000308
653,18310,54,Schuylkill,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3540043,2309.174960530000135,278727.500393000023905,FRIEDEN ASSN MHP,160498.172992999985581
654,20005,06,Berks,Mobile Home Park,Y,N,N,2/27/2006 0:00:00,3060113,1244.232991240000047,82316.217422799993074,IRISH CREEK VILLAGE MHP,47570.687078700000711
655,37595,54,Schuylkill,Private Investor Owned,Y,N,Y,2/9/2015 0:00:00,3540070,40615.287745900001028,45582125.727700002491474,AQUA PA EAGLE ROCK,25990783.097699999809265
