"","PGM_SYS_ACRNM","PGM_SYS_ID","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE"
"3866","NPDES","PAG036134",110063668990,"FENNER DUNLOP AMER ALLISON FABRICATION FAC","120 MINE STREET","","ALLISON","FAYETTE","PA051","PA","PENNSYLVANIA","USA","15413"
"3867","NPDES","PAG130074",110059982844,"WARWICK TWP BUCKS CNTY MS4","1733 TOWNSHIP GREENE","","JAMISON","BUCKS","PA017","PA","PENNSYLVANIA","USA","18929"
"3868","NPDES","PAI130526",110060050242,"NEW LONDON TWP MS4","902 STATE ROAD","PO BOX 1002","NEW LONDON","CHESTER","PA029","PA","PENNSYLVANIA","USA","19360"
"3869","NPDES","PA0272680",110060130120,"DANNIC ENERGY WWTP","TWO MILE RUN RD","","FRANKLIN","VENANGO","PA121","PA","PENNSYLVANIA","USA","16323"
"3870","NPDES","PAG102315",110059806063,"MAPLEWOOD PIPELINE PROJECT","SALI ROAD","","KINGSLEY","SUSQUEHANNA","PA115","PA","PENNSYLVANIA","USA","18826"
"3871","NPDES","PAG106180",110059806081,"WIND RIDGE GATHERLING LINE NPDES","OFF OF MCNAY RIDGE ROAD","","WIND RIDGE","GREENE","PA059","PA","PENNSYLVANIA","USA","15380"
"3872","NPDES","PAG038308",110057317899,"FRANKLIN BRONZE & ALLOY","655 GRANT ST","","FRANKLIN","VENANGO","PA121","PA","PENNSYLVANIA","USA","16323-0870"
"3873","NPDES","PAG102317",110060313209,"LACKAWANNA PIPELINE PROJECT","US ROUTE 11N","","HOP BOTTOM","SUSQUEHANNA","PA115","PA","PENNSYLVANIA","USA","18824"
"3874","NPDES","PAI136122",110010179813,"NOTTINGHAM TWP STORM SEW SYS","909 SUGAR RUN RD","","EIGHTY FOUR","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15330-2447"
"3875","NPDES","PAR800157",110037281526,"INTL SALT FAIRLESS HILLS FAC","12 ROEBLING RD","S SIDE GROWS LNDF","FAIRLESS HILLS","BUCKS","PA017","PA","PENNSYLVANIA","","19030"
"3876","NPDES","PA0247731",110000974250,"DS WATERS OF AMERICA EPHRATA PLANT","1761 NEWPORT RD","","EPHRATA","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17522-8761"
"3877","NPDES","PA0218880",110010129262,"MORROW MHP STP","930 MERWIN ROAD","","NEW KENSINGTON","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15068"
"3878","NPDES","PAG048862",110013339654,"DONNA STEINLE","RICHARDSON ROAD","","CRANESVILLE","ERIE","PA049","PA","PENNSYLVANIA","USA","16410"
"3879","NPDES","PAG048913",110015598389,"RAYMOND STEMPKA","225 ZWILLING ROAD","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16509"
"3880","NPDES","PAG045000",110011001156,"TERRY AND VICKI TRINIDAD","1207 MUTTON HOLLOW ROAD","","WOODLAND","CLEARFIELD","PA033","PA","PENNSYLVANIA","USA","16881"
"3881","NPDES","PAU123514",110032604698,"ERNIE'S AUTO SERVICE, INC","4175 TORRESDALE AVE","","PHILADELPHIA","PHILADELPHIA","PA101","PA","PENNSYLVANIA","","19124"
"3882","NPDES","PAR803709",110037279557,"USF HOLLAND INC","1151 SOUTH 21ST STREET","","HARRISBURG","DAUPHIN","PA043","PA","PENNSYLVANIA","","17111"
"3883","NPDES","PAG102214",110038451920,"TRANSCONTINENTAL GAS PIPE LINE CORP CONYNGHAM LOOP","WEST OF JOY LANE  M.P. 28.02","","SALEM TWP","LUZERNE","PA079","PA","PENNSYLVANIA","USA","18655"
"3884","NPDES","WV1013777",110010857171,"BIRCH PREPARATION PLANT AND DEEP MINE","1000 CONSOL ENERGY DRIVE","","CANONSBURG","","","PA","PENNSYLVANIA","","15317"
"3885","NPDES","PAR202251",110037142552,"EFFORT FOUNDRY","6980 CHRISPHALT DRIVE","","BATH","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","18014"
"3886","NPDES","PAU123649",110001204009,"KUNZLER & CO INC","652 MANOR STR.","","LANCASTER","LANCASTER","PA071","PA","PENNSYLVANIA","","17604"
"3887","NPDES","PAG106181",110059978868,"HOLBROOK COMPRSSR STN HYDRTOSTATIC TESTING","HOLBROOK COMPRESSOR STN","","RICHILL TWP","GREENE","PA059","PA","PENNSYLVANIA","USA","15380"
"3888","NPDES","PAG030016",110063222604,"GMA GARNET FAIRLESS HILLS FACILITY","25 SORRELS RD","","FAIRLESS HILLS","BUCKS","PA017","PA","PENNSYLVANIA","USA","19030-5017"
"3889","NPDES","PA0239950",110064598920,"GUIDOTTI, MICHAEL SFTF","480 PINE DR","","BUTLER","BUTLER","PA019","PA","PENNSYLVANIA","","16001"
"3890","NPDES","PA0260479",110064618784,"COALDALE SIX MILE RUN WTP","WATER ST","","SIX MILE RUN","BEDFORD","PA009","PA","PENNSYLVANIA","USA","16679"
"3891","NPDES","PA0264156",110064851138,"THOMAS COVATTO SRSTP","8121 ROUTE 99","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16509"
"3892","NPDES","PA0264393",110069340387,"JOSEPH JACKMAN SRSTP","9725 WATTSBURG RD","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16509"
"3893","NPDES","PAR232246",110000871450,"HONEYWELL INTERNATIONAL INC POTTSVILLE PLANT","98 WESTWOOD RD","","POTTSVILLE","SCHUYLKILL","PA107","PA","PENNSYLVANIA","USA","17901-1834"
"3894","NPDES","PAG041175",110063222711,"MATTHEW W KUFFER SRSTP","6741 RTE 6 N","","EDINBORO","ERIE","PA049","PA","PENNSYLVANIA","USA","16412"
"3895","NPDES","PA0275867",110034175835,"HINKLE TRANSFER STATION, LLC","1725 BROOKSIDE RD","","MACUNGIE","LEHIGH","PA077","PA","PENNSYLVANIA","USA","18062-8842"
"3896","NPDES","PAI132260",110060058379,"FELL TWP LACKAWANNA CNTY MS4","1 VETERANS RD","","SIMPSON","LACKAWANNA","PA069","PA","PENNSYLVANIA","USA","18407-1341"
"3897","NPDES","PAG053606",110066827054,"HESS OIL","203 BUNKER HILL AVE","","DELTA","YORK","PA133","PA","PENNSYLVANIA","USA","17314-8939"
"3898","NPDES","PAG030026",110063858767,"TITAN INTERNATIONAL POTTSTOWN FACILITY","740 QUEEN STREET","","POTTSTOWN","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19464"
"3899","NPDES","PAG123830",110069347488,"REINFORD FARMS INC","505 CEDAR GROVE RD","","MIFFLINTOWN","JUNIATA","PA067","PA","PENNSYLVANIA","USA","17059-8134"
"3900","NPDES","PA0232742",110069425287,"ANTHONY & PATRICIA FIAMINGO SRSTP","SUGAR BRANCH RD","","TROY","TIOGA","PA117","PA","PENNSYLVANIA","USA","16947"
"3901","NPDES","PA0275786",110060261470,"OLDCASTLE PRECAST - EASTON","3900 GLOVER RD","","EASTON","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","18040-7046"
"3902","NPDES","PAG046459",110069562869,"MEEHAN SFTF","179 A MEEHAN LN","","NEW BRIGHTON","BEAVER","PA007","PA","PENNSYLVANIA","USA","15066"
"3903","NPDES","WV1023349",110069563662,"MASON DIXON PREPARATION PLANT","ROUTE 5","","CANONSBURG","","","PA","PENNSYLVANIA","","15317"
"3904","NPDES","PA0232416",110057191159,"INN 287","22861 ROUTE 287","","MORRIS","LYCOMING","PA081","PA","PENNSYLVANIA","USA","16938-9325"
"3905","NPDES","PA0247481",110020150085,"MOUNT PLEASANT FARM","1486 MT. PLEASANT ROAD","","LEBANON","LEBANON","PA075","PA","PENNSYLVANIA","","17042"
"3906","NPDES","PAG123651",110040109076,"BERMUDIAN VALLEY PULLETS","80 CREEK RD","","EAST BERLIN","ADAMS","PA001","PA","PENNSYLVANIA","USA","17316-9119"
"3907","NPDES","PAG150001",110000965536,"PENN WARNER CLUB - VAN SCIVER LAKE FACILITY","1111 BORDENTOWN RD","","MORRISVILLE","BUCKS","PA017","PA","PENNSYLVANIA","USA","19067-6702"
"3908","NPDES","PAI134801",110055638984,"HARRIS TOWNSHIP MS4","PO BOX 20","","BOALSBURG","","","PA","PENNSYLVANIA","USA","16827-0020"
"3909","NPDES","PAG049468",110055638797,"MICHAEL T BARTOE SRSTP","9961 US ROUTE 6N","","ALBION","ERIE","PA049","PA","PENNSYLVANIA","USA","16401"
"3910","NPDES","PAG132274",110055234170,"PLYMOUTH TOWNSHIP MS4","925 WEST MAIN STREET","","PLYMOUTH","LUZERNE","PA079","PA","PENNSYLVANIA","USA","18651"
"3911","NPDES","PAG133525",110055639670,"ROBESON TWP MS4","8 BOONETOWN RD","","BIRDSBORO","BERKS","PA011","PA","PENNSYLVANIA","USA","19508-8317"
"3912","NPDES","PAG136309",110017803643,"RICHLAND TWP STORM SEW SYS MS4","4011 DICKEY RD","","GIBSONIA","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15044-9713"
"3913","NPDES","PAS708328",110039496943,"SUIT KOTE","10965 MCHENRY ST","","MEADVILLE","CRAWFORD","PA039","PA","PENNSYLVANIA","USA","16335-9067"
"3914","NPDES","PAR806292",110001204839,"FREEPORT TERMINALS","700 RIVERSIDE DR","","FREEPORT","ARMSTRONG","PA005","PA","PENNSYLVANIA","USA","16229-1237"
"3915","NPDES","PAG130064",110017818281,"LOWER MERION TWP MS4 UA","75 E LANCASTER AVE","","ARDMORE","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19003"
"3916","NPDES","PAG123749",110017800101,"KENTON SWEIGART FARM CAFO","620 GREIDER RD","","MOUNT JOY","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17552-8911"
"3917","NPDES","PAR116142",110055488075,"RAMSEY","1392 DARLINGTON RD","","LIGONIER","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15658"
"3918","NPDES","PAG133561",110020693365,"MS4 NEWBERRY TOWNSHIP","1915 OLD TRAIL RD","","ETTERS","YORK","PA133","PA","PENNSYLVANIA","USA","17319"
"3919","NPDES","PAG106159",110055203499,"AGS PROJ NO 16 INCH PL","TRAX FARM","","ELLSWORTH","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15331"
"3920","NPDES","PAG136221",110058915483,"ROSS TWP STORM SEW SYS MS4","1000 ROSS MUNICIPAL RD","","PITTSBURGH","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15237-3102"
"3921","NPDES","PAG130075",110004824414,"UPPER DUBLIN TWP MS4","801 LOCH ALSH AVENUE","","FORT WASHINGTON","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19034"
"3922","NPDES","PAG130076",110055256057,"MILBOURNE BOROUGH MS4","9 PARK AVE","","MILLBOURNE","DELAWARE","PA045","PA","PENNSYLVANIA","USA","19082-1813"
"3923","NPDES","PAG130160",110017813062,"SILVERDALE BORO MS4","PO BOX 187","100 W. PARK AVENUE","SILVERDALE","BUCKS","PA017","PA","PENNSYLVANIA","USA","18962-0187"
"3924","NPDES","PAG130059",110017812919,"RICHLAND TOWNSHIP  MS4","1328 CALIFORNIA ROAD, SUITE A","","QUAKERTOWN","BUCKS","PA017","PA","PENNSYLVANIA","USA","18951"
"3925","NPDES","PAR316113",110056155271,"MT MORRIS YARD","171 LOCUST AVE EXT","","MT MORRIS","GREENE","PA059","PA","PENNSYLVANIA","USA","15349-1356"
"3926","NPDES","PA0262064",110056353057,"SFS WAGO CLUB","1095 WAGO RD","","MOUNT WOLF","YORK","PA133","PA","PENNSYLVANIA","USA","17347-9705"
"3927","NPDES","PA0262081",110056983359,"TEAM 2014 PROJECT - PERULACK WEST AND EAST LOOPS","PERULACK WEST AND EAST LOOP SEGMENTS","","EAST WATERFORD","PERRY","PA099","PA","PENNSYLVANIA","USA","17021"
"3928","NPDES","PAR602223",110056983518,"POCONO AUTO SALVAGE","PO BOX 635","","TUNKHANNOCK TWP","MONROE","PA089","PA","PENNSYLVANIA","USA","18610-0635"
"3929","NPDES","PAG102300",110056978114,"UNION HILL PIPELINE PROJECT","1212 SOUTH ABINGTON ROAD","","CLARKS SUMMIT","SUSQUEHANNA","PA115","PA","PENNSYLVANIA","USA","18411"
"3930","NPDES","PA0035769",110064604334,"JBS SOUDERTON FACILITY","741 SOUDER RD","","SOUDERTON","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","18964"
"3931","NPDES","PAG050076",110059945608,"CHICHESTER CITGO","610 CONCHESTER HIGHWAY","","BOOTHWYN","DELAWARE","PA045","PA","PENNSYLVANIA","","19061"
"3932","NPDES","PAG153502",110054114551,"LAKE HERITAGE PROP OWNERS ASSOC","1000 HERITAGE DR","","GETTYSBURG","ADAMS","PA001","PA","PENNSYLVANIA","USA","17325"
"3933","NPDES","PA0040878",110017828902,"KEYSTONE ADOLESCENT CENTER","270 SHARON RD","","GREENVILLE","MERCER","PA085","PA","PENNSYLVANIA","USA","16125-8109"
"3934","NPDES","PA0101079",110030486098,"OAK TREE LAND CO","48 STATE LINE RD","","WEST MIDDLESEX","MERCER","PA085","PA","PENNSYLVANIA","USA","16159-2236"
"3935","NPDES","PAG049314",110028058116,"DECRAPIO, ROBERTA JO","22429 HIGHWAY 27","","MEADVILLE","CRAWFORD","PA039","PA","PENNSYLVANIA","","16335"
"3936","NPDES","PA0254614",110055107977,"CUMBERLAND MINE PORTAL NO 9","576 MAPLE RUN RD","","WAYNESBURG","GREENE","PA059","PA","PENNSYLVANIA","USA","15370-6311"
"3937","NPDES","PAG049470",110037941378,"MATTHEW J GATENBY SF","9680 FRY RD","","MCKEAN","ERIE","PA049","PA","PENNSYLVANIA","","16426-1709"
"3938","NPDES","PAG046375",110037941993,"DAVID A ROSSI SRSTP","204 LONG RUN ROAD","","AVONMORE","ARMSTRONG","PA005","PA","PENNSYLVANIA","USA","15618"
"3939","NPDES","PAR208372",110054894557,"GA INDUSTRIES, MARS FACILITY STORMWATER","234 CLAY AVENUE EXTENSION","","MARS","BUTLER","PA019","PA","PENNSYLVANIA","USA","16046"
"3940","NPDES","PAG041047",110044250921,"LENTZ SRSTP","284 DONATION RD","","GREENVILLE","MERCER","PA085","PA","PENNSYLVANIA","USA","16125-8008"
"3941","NPDES","PAR214831",110044243743,"JOHNSON QUARRIES INC","77 SAWMILL RD","","LERAYSVILLE","BRADFORD","PA015","PA","PENNSYLVANIA","USA","18829"
"3942","NPDES","PAR600116",110044241291,"SULLIVAN'S METAL SCRAP - HATBORO FACILITY","451 OAKDALE AVE","","HATBORO","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19040-4607"
"3943","NPDES","PAG122212",110045482704,"WILL O BETT FARM HOG FINISHING BARN","137 BOMBOY LANE","","BERWICK","LUZERNE","PA079","PA","PENNSYLVANIA","USA","18603"
"3944","NPDES","PAR314837",110054976120,"HELMERICH & PAYNE INTERNATIONAL DRILLING COMPANY","912 NORTH EAGLE VALLEY ROAD","","HOWARD","CENTRE","PA027","PA","PENNSYLVANIA","USA","16841"
"3945","NPDES","PAR802268",110054986413,"A DUIE PYLE ALLENTOWN TERMINAL STORMWATER","2900 HOOVER AVE","","ALLENTOWN","LEHIGH","PA077","PA","PENNSYLVANIA","USA","18109-9375"
"3946","NPDES","PA0244198",110028182151,"HA SRSTP","2565 WAYLAND RD","","BERWYN","CHESTER","PA029","PA","PENNSYLVANIA","USA","19312"
"3947","NPDES","PAU123498",110028188912,"VILLAGES AT BUCKINGHAM - AKA ARBOR POINT","2444 NORTH WHITTMORE ST.","","FURLONG","BUCKS","PA017","PA","PENNSYLVANIA","","18925"
"3948","NPDES","PAG049262",110028056779,"TOUCHTON SFTF","306 LOWER PORTAGE RD","","PORT ALLEGHENY","MCKEAN","PA083","PA","PENNSYLVANIA","","16743"
"3949","NPDES","PA0058572",110024821273,"PENN TOWNSHIP WWTP","OLD BALTIMORE PIKE","","WEST GROVE","CHESTER","PA029","PA","PENNSYLVANIA","USA","19390"
"3950","NPDES","PAL026263",110006625722,"YORK CITY_SEWER AUTHORITY STP","1701 BLACKBRIDGE ROAD","","YORK COUNTY","YORK","PA133","PA","PENNSYLVANIA","USA","17402"
"3951","NPDES","PA0239852",110024876972,"ANDREW P TERWILLIGER SFTF","2125 W WASHINGTON ST","","BRADFORD","MCKEAN","PA083","PA","PENNSYLVANIA","USA","16701"
"3952","NPDES","PAU123482",110001085398,"CINTAS CORPORATION","121 N. BLETTNER AVE.","","HANOVER","YORK","PA133","PA","PENNSYLVANIA","","17331"
"3953","NPDES","PAG049279",110028057082,"LATOUF, CHARBEL G SFTF","CARPENTER LANE","","TIONESTA","FOREST","PA053","PA","PENNSYLVANIA","","16353"
"3954","NPDES","PAG046326",110024877150,"CRAIG DONGILLI","308 VAN METER RD","","BELLE VERNON","WESTMORELAND","PA129","PA","PENNSYLVANIA","","15012"
"3955","NPDES","PA0238473",110017832871,"VERNON H BOYER","657 KIESTER RD","","SLIPPERY ROCK","BUTLER","PA019","PA","PENNSYLVANIA","USA","16057"
"3956","NPDES","PAR208353",110000772888,"ACCURIDE CORP","1015 E 12TH ST","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16503-1520"
"3957","NPDES","PAR802255",110024878532,"FIRST STUDENT INC 20534","1812 S 12TH ST","","ALLENTOWN","LEHIGH","PA077","PA","PENNSYLVANIA","USA","18103"
"3958","NPDES","PAR800124",110017821259,"CTL BUCKS SCH DIST NEW BRITAIN BUS FAC","48 SPRING LAKE DR","","NEW BRITAIN","BUCKS","PA017","PA","PENNSYLVANIA","USA","18901"
"3959","NPDES","PA0008435",110000492280,"HOLTWOOD IW","482 OLD HOLTWOOD RD","","HOLTWOOD","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17532-9720"
"3960","NPDES","PA0010677",110001137056,"VEEDER ROOT CO","2709 ROUTE 764","","DUNCANSVILLE","BLAIR","PA013","PA","PENNSYLVANIA","USA","16635-8047"
"3961","NPDES","PA0012629",110000336994,"SUNOCO, INC.- POINT BREEZE REFINERY","3144 PASSYUNK AVENUE","","PHILADELPHIA","PHILADELPHIA","PA101","PA","PENNSYLVANIA","USA","19145"
"3962","NPDES","PA0001732",110009160861,"FREEPORT BRICK COMPANY","FREEPORT BRICK CLAY MINE","MILL ST","FREEPORT","ARMSTRONG","PA005","PA","PENNSYLVANIA","USA","16229"
"3963","NPDES","PA0080861",110000967222,"WALMAR MANOR MHP","125 WALMAR MNR","","DILLSBURG","","","PA","PENNSYLVANIA","USA","17019-1419"
"3964","NPDES","PA0026042",110000575155,"BETHLEHEM CITY WWTP","144 SHIMERSVILLE ROAD","","BETHLEHEM","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","18015"
"3965","NPDES","PA0080675",110009816547,"B & W QUALITY GROWERS INC","AMSTERDAM RD","","WAYNESBORO","FRANKLIN","PA055","PA","PENNSYLVANIA","USA","17268"
"3966","NPDES","PA0027057",110006625107,"WILLIAMSPORT SANI AUTH CENTRAL STP","601 JEFFERSON LN","","WILLIAMSPORT","LYCOMING","PA081","PA","PENNSYLVANIA","USA","17701-5340"
"3967","NPDES","PA0081396",110010233318,"LAURELWOOD MHP","2580 LEWISBERRY RD","","NEWBERRY, TOWNSHIP OF","YORK","PA133","PA","PENNSYLVANIA","USA","17370"
"3968","NPDES","PA0052833",110010973349,"EXCELSIOR BRASS WORKS","331 JUNE AVE","","BLANDON","BERKS","PA011","PA","PENNSYLVANIA","USA","195100140"
"3969","NPDES","PA0052892",110010972803,"DONALD F BYRNE","2201 N RIDLEY CREEK RD","","MEDIA","DELAWARE","PA045","PA","PENNSYLVANIA","USA","19063"
"3970","NPDES","PA0052949",110010149133,"MILFORD WELL STA WATER FILTRATRATION PLANT","10 MEADOW LANE","","DOWNINGTOWN","CHESTER","PA029","PA","PENNSYLVANIA","USA","19335"
"3971","NPDES","PA0086045",110010966561,"CASTLE HILL MHP","2581 OLD HARRISBURG RD","","GETTYSBURG","ADAMS","PA001","PA","PENNSYLVANIA","USA","17325"
"3972","NPDES","PA0058459",110012296434,"JOHN AND BECKY SCHAEFER","691 SWAMP PICNIC ROAD","","GILBERTSVILLE","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19529"
"3973","NPDES","PA0028134",110064200984,"KITTANNING FILTER PLT","104 WATERTOWER RD","","KITTANNING","ARMSTRONG","PA005","PA","PENNSYLVANIA","USA","16201"
"3974","NPDES","PA0028371",110010149482,"YOUNGSVILLE BORO STP","DAVIS STREET","","YOUNGSVILLE","WARREN","PA123","PA","PENNSYLVANIA","USA","16371"
"3975","NPDES","PA0055352",110064329418,"WOODLAND MHP","DALE RD","","BARTO","BERKS","PA011","PA","PENNSYLVANIA","USA","19504"
"3976","NPDES","PA0052205",110010973161,"JOHN J MURPHY JR","89 CHESTNUT VALLEY DR","","DOYLESTOWN","BUCKS","PA017","PA","PENNSYLVANIA","USA","18901"
"3977","NPDES","PA0062758",110010969773,"SHENANDOAH BORO.FILTER PLANT","424 RAVEN RUN RD","","SHENANDOAH","SCHUYLKILL","PA107","PA","PENNSYLVANIA","USA","17946"
"3978","NPDES","PA0033073",110010976131,"PA DOT REST AREA 26","I-80 WESTBOUND","","REYNOLDSVILLE","JEFFERSON","PA065","PA","PENNSYLVANIA","USA","15851"
"3979","NPDES","PAG040016",110020143183,"STEVEN AND JOANN GLUECK","1034 PALM HILL RD","","PALM","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","18070"
"3980","NPDES","PAG043662",110009156484,"SFS BROAD TOP TWP FISHER","2153 SHERMAN VALLEY RD","","HOPEWELL","BEDFORD","PA009","PA","PENNSYLVANIA","USA","16650-8947"
"3981","NPDES","PAG043531",110001057524,"MYERS, CAROL SFTF","775 LAKE MEADE ROAD","","YORK SPRINGS","ADAMS","PA001","PA","PENNSYLVANIA","USA","17372"
"3982","NPDES","PAG048322",110010999483,"WILLIAM ARMSTRONG","RD 1  BOX 110-A1","","YOUNGSVILLE","WARREN","PA123","PA","PENNSYLVANIA","USA","16371"
"3983","NPDES","PAR112205",110001060994,"INGERSOLL DRESSER PUMP CO","1 PUMP PLAZA","","ALLENTOWN","LEHIGH","PA077","PA","PENNSYLVANIA","USA","18105"
"3984","NPDES","PA0003042",110000550350,"NITROCHEM LLC","899 THIRD ST","","NEWELL","FAYETTE","PA051","PA","PENNSYLVANIA","USA","15466"
"3985","NPDES","PA0003239",110030461612,"KOPPEL FAC","7544 RTE 18 N","","KOPPEL","BEAVER","PA007","PA","PENNSYLVANIA","USA","16136"
"3986","NPDES","PAG046269",110014332301,"V MARTIN WINTERMANTEL","FERRY ROAD","","SEWICKLEY","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15143"
"3987","NPDES","PAR803540",110001036619,"NEW PENN MOTOR EXPRESS INC","LEBANON TERMINAL","PO BOX 630","LEBANON","LEBANON","PA075","PA","PENNSYLVANIA","USA","17042"
"3988","NPDES","PA0210030",110009815691,"KNOX TOWNSHIP WATER FILTRATION PLT","PO BOX 130","","KNOX DALE","JEFFERSON","PA065","PA","PENNSYLVANIA","USA","15847-0130"
"3989","NPDES","PAG049002",110020038671,"CAROL & JAMES LOPEZ","191 SCOTT RUN ROAD","","WARREN","WARREN","PA123","PA","PENNSYLVANIA","USA","16365"
"3990","NPDES","PA0001287",110001060066,"ARMSTRONG WORLD INJUSTRIES INC","BEAVER FALLS PLANT","1018 11TH STREET","BEAVER FALLS","BEAVER","PA007","PA","PENNSYLVANIA","USA","15010"
"3991","NPDES","PA0001350",110010980064,"SOMERSET PORTAL STP","860 VANCEVILLE RD","","EIGHT FOUR","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15330"
"3992","NPDES","PAG046254",110064195641,"GNIBUS, JOHN SFTF","121 CROWNOVER RD","","HOMER CITY","INDIANA","PA063","PA","PENNSYLVANIA","USA","15748"
"3993","NPDES","PAG123508",110000956733,"MASON DIXON FARM INC","1750 MASON DIXON RD","","GETTYSBURG","ADAMS","PA001","PA","PENNSYLVANIA","USA","17325"
"3994","NPDES","PAG048673",110010996716,"DANIEL GRABLE","BOX 51 ROUTE 27","","PITTSFIELD","WARREN","PA123","PA","PENNSYLVANIA","USA","16340"
"3995","NPDES","PAG048675",110010996734,"JEREMY MCCARTNEY","310 BAKER HILL ROAD","","FREDONIA","MERCER","PA085","PA","PENNSYLVANIA","USA","16124"
"3996","NPDES","PAR802245",110017754223,"NORFOLK SOUTHERN RR CO","800 RIVER RD","","ALLENTOWN","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","18109-2763"
"3997","NPDES","PA0023736",110064245366,"TRI-BORO MUN AUTH","83 ERIE BLVD.","","SUSQUEHANNA DEPOT, BOROUGH OF","SUSQUEHANNA","PA115","PA","PENNSYLVANIA","USA","18847"
"3998","NPDES","PAG045058",110064280978,"JOSEPH JR & CAROL BRYER","6150 STATE ROUTE 54","","TURBOTVILLE","NORTHUMBERLAND","PA097","PA","PENNSYLVANIA","USA","17772"
"3999","NPDES","PA0209368",110000984249,"BENTON FOUNDRY SEWAGE TMNT PLT","5297 STATE ROUTE 487","","BENTON","COLUMBIA","PA037","PA","PENNSYLVANIA","USA","17814-7641"
"4000","NPDES","PA0209384",110001083602,"LAWRENCE TWP MUNIC AUTH SEWER SYSTEM","173 SCHOOL RD","","TIOGA","TIOGA","PA117","PA","PENNSYLVANIA","USA","16946-8402"
"4001","NPDES","PAG048738",110012298888,"JENNY MCKEAG","111 VENANGO TRAIL","","SLIPPERY ROCK","BUTLER","PA019","PA","PENNSYLVANIA","USA","16057"
"4002","NPDES","PAG050037",110012803617,"TOP STAR INC","TOP STAR MOBIL QUAKERTOWN","2030 JOHN FRIES HIGHWAY","QUAKERTOWN","BUCKS","PA017","PA","PENNSYLVANIA","USA","18951"
"4003","NPDES","PAG048742",110017800717,"PATRICK & DENISE STADTFELD","7230 LAMOR RD","","MERCER","MERCER","PA085","PA","PENNSYLVANIA","USA","16137"
"4004","NPDES","PAG056207",110022569521,"SHEETZ INC/STORE 92R","521 WEST MAIN ST","","MONONGAHELA","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15063"
"4005","NPDES","PA0009229",110001061760,"NORFOLK SOUTHERN ENOLA","218 ENOLA RD","","EAST PENNSBORO, TOWNSHIP OF","CUMBERLAND","PA041","PA","PENNSYLVANIA","USA","17025"
"4006","NPDES","PAR403505",110004858431,"LANCASTER CNTY SWMA TRANSFER STATION","PO BOX 4425","1299 HARRISBURG PIKE","LANCASTER","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17604-4425"
"4007","NPDES","PAL023531",110000923902,"DANVILLE MUN AUTH","239 MILL STREET","","DANVILLE","MONTOUR","PA093","PA","PENNSYLVANIA","USA","17821"
